Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	502.66
Elapsed Live Time:	417.0
Start Time:	February 16, 2016, 03:52:27
End Time:	February 16, 2016, 04:00:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	115920	8581	38	490

Channel Data:
Channel	Energy	Counts
711	1167.536263736264	330
712	1169.2153846153847	362
713	1170.8945054945057	333
714	1172.5736263736264	355
715	1174.2527472527474	348
716	1175.9318681318682	368
717	1177.6109890109892	356
718	1179.29010989011	359
719	1180.969230769231	369
720	1182.6483516483518	374
721	1184.3274725274725	366
722	1186.0065934065935	335
723	1187.6857142857143	321
724	1189.3648351648353	308
725	1191.043956043956	358
726	1192.723076923077	351
727	1194.4021978021979	352
728	1196.0813186813189	312
729	1197.7604395604396	352
730	1199.4395604395606	324
731	1201.1186813186814	331
732	1202.7978021978024	331
733	1204.4769230769232	359
734	1206.156043956044	357
735	1207.835164835165	333
736	1209.5142857142857	309
737	1211.1934065934067	325
738	1212.8725274725275	334
739	1214.5516483516485	347
740	1216.2307692307693	342
741	1217.9098901098903	316
742	1219.589010989011	353
743	1221.268131868132	329
744	1222.9472527472528	363
745	1224.6263736263738	321
746	1226.3054945054946	314
747	1227.9846153846156	309
748	1229.6637362637364	320
749	1231.3428571428572	308
750	1233.0219780219782	328
751	1234.701098901099	320
752	1236.38021978022	327
753	1238.0593406593407	328
754	1239.7384615384617	313
755	1241.4175824175825	309
756	1243.0967032967035	306
757	1244.7758241758243	340
758	1246.4549450549453	325
759	1248.134065934066	314
760	1249.813186813187	321
761	1251.4923076923078	330
762	1253.1714285714286	324
763	1254.8505494505496	320
764	1256.5296703296704	314
765	1258.2087912087914	318
766	1259.8879120879121	286
767	1261.5670329670331	289
768	1263.246153846154	329
769	1264.925274725275	323
770	1266.6043956043957	334
771	1268.2835164835167	316
772	1269.9626373626375	306
773	1271.6417582417585	322
774	1273.3208791208792	327
775	1275.0	306
776	1276.679120879121	306
777	1278.3582417582418	310
778	1280.0373626373628	327
779	1281.7164835164835	284
780	1283.3956043956046	325
781	1285.0747252747253	290
782	1286.7538461538463	275
783	1288.432967032967	308
784	1290.112087912088	320
785	1291.7912087912089	298
786	1293.4703296703299	326
787	1295.1494505494506	333
788	1296.8285714285716	295
789	1298.5076923076924	313
790	1300.1868131868132	316
791	1301.8659340659342	307
792	1303.545054945055	300
793	1305.224175824176	326
794	1306.9032967032967	309
795	1308.5824175824177	297
796	1310.2615384615385	304
797	1311.9406593406595	310
798	1313.6197802197803	308
799	1315.2989010989013	268
800	1316.978021978022	278
801	1318.657142857143	290
802	1320.3362637362638	278
803	1322.0153846153846	269
804	1323.6945054945056	299
805	1325.3736263736264	264
806	1327.0527472527474	303
807	1328.7318681318682	298
808	1330.4109890109892	268
809	1332.09010989011	275
810	1333.769230769231	280
811	1335.4483516483517	281
812	1337.1274725274727	315
813	1338.8065934065935	288
814	1340.4857142857145	300
815	1342.1648351648353	275
816	1343.8439560439563	313
817	1345.523076923077	265
818	1347.2021978021978	303
819	1348.8813186813188	295
820	1350.5604395604396	258
821	1352.2395604395606	272
822	1353.9186813186814	288
823	1355.5978021978024	286
824	1357.2769230769231	287
825	1358.9560439560441	287
826	1360.635164835165	300
827	1362.314285714286	263
828	1363.9934065934067	322
829	1365.6725274725277	295
830	1367.3516483516485	261
831	1369.0307692307692	263
832	1370.7098901098902	286
833	1372.389010989011	285
834	1374.068131868132	257
835	1375.7472527472528	272
836	1377.4263736263738	289
837	1379.1054945054946	273
838	1380.7846153846156	300
839	1382.4637362637363	259
840	1384.1428571428573	269
841	1385.821978021978	271
842	1387.501098901099	244
843	1389.1802197802199	274
844	1390.859340659341	282
845	1392.5384615384617	237
846	1394.2175824175824	267
847	1395.8967032967034	267
848	1397.5758241758242	283
849	1399.2549450549452	283
850	1400.934065934066	274
851	1402.613186813187	268
852	1404.2923076923078	286
853	1405.9714285714288	280
854	1407.6505494505495	242
855	1409.3296703296705	241
856	1411.0087912087913	295
857	1412.6879120879123	246
858	1414.367032967033	264
859	1416.0461538461539	260
860	1417.7252747252749	243
861	1419.4043956043956	236
862	1421.0835164835166	257
863	1422.7626373626374	231
