Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	550.65
Elapsed Live Time:	456.84
Start Time:	February 16, 2016, 03:39:36
End Time:	February 16, 2016, 03:48:46
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	128787	10978	37	490

Channel Data:
Channel	Energy	Counts
524	853.5406593406594	539
525	855.2197802197803	585
526	856.8989010989012	566
527	858.5780219780221	549
528	860.257142857143	537
529	861.9362637362639	574
530	863.6153846153848	577
531	865.2945054945056	513
532	866.9736263736265	562
533	868.6527472527473	558
534	870.3318681318682	563
535	872.0109890109891	567
536	873.69010989011	545
537	875.3692307692309	600
538	877.0483516483517	510
539	878.7274725274726	534
540	880.4065934065935	566
541	882.0857142857144	516
542	883.7648351648353	550
543	885.4439560439562	516
544	887.1230769230771	522
545	888.802197802198	497
546	890.4813186813188	518
547	892.1604395604396	550
548	893.8395604395605	542
549	895.5186813186814	494
550	897.1978021978023	523
551	898.8769230769232	541
552	900.556043956044	506
553	902.2351648351649	509
554	903.9142857142858	515
555	905.5934065934067	540
556	907.2725274725276	527
557	908.9516483516485	501
558	910.6307692307694	530
559	912.3098901098903	484
560	913.9890109890111	476
561	915.6681318681319	541
562	917.3472527472528	490
563	919.0263736263737	511
564	920.7054945054946	485
565	922.3846153846155	524
566	924.0637362637364	495
567	925.7428571428572	471
568	927.4219780219781	462
569	929.101098901099	491
570	930.7802197802199	528
571	932.4593406593408	501
572	934.1384615384617	480
573	935.8175824175826	441
574	937.4967032967035	512
575	939.1758241758242	464
576	940.8549450549451	499
577	942.534065934066	479
578	944.2131868131869	488
579	945.8923076923078	448
580	947.5714285714287	518
581	949.2505494505496	497
582	950.9296703296704	486
583	952.6087912087913	446
584	954.2879120879122	469
585	955.9670329670331	477
586	957.646153846154	474
587	959.3252747252749	482
588	961.0043956043958	549
589	962.6835164835165	425
590	964.3626373626374	479
591	966.0417582417583	441
592	967.7208791208792	491
593	969.4000000000001	466
594	971.079120879121	467
595	972.7582417582419	463
596	974.4373626373628	490
597	976.1164835164836	474
598	977.7956043956045	441
599	979.4747252747254	478
600	981.1538461538463	461
601	982.8329670329672	469
602	984.512087912088	440
603	986.1912087912089	451
604	987.8703296703297	445
605	989.5494505494506	445
606	991.2285714285715	447
607	992.9076923076924	438
608	994.5868131868133	467
609	996.2659340659342	479
610	997.9450549450551	499
611	999.6241758241758	426
612	1001.3032967032968	501
613	1002.9824175824176	405
614	1004.6615384615386	484
615	1006.3406593406594	487
616	1008.0197802197804	454
617	1009.6989010989012	485
618	1011.3780219780222	458
619	1013.0571428571429	439
620	1014.7362637362639	452
621	1016.4153846153847	420
622	1018.0945054945057	476
623	1019.7736263736265	469
624	1021.4527472527473	430
625	1023.1318681318683	441
626	1024.810989010989	473
627	1026.49010989011	465
628	1028.1692307692308	441
629	1029.8483516483518	448
630	1031.5274725274726	415
631	1033.2065934065936	430
632	1034.8857142857144	432
633	1036.5648351648354	448
634	1038.2439560439561	452
635	1039.9230769230771	446
636	1041.602197802198	411
637	1043.2813186813187	451
638	1044.9604395604397	443
639	1046.6395604395605	453
640	1048.3186813186815	454
641	1049.9978021978022	421
642	1051.6769230769232	395
643	1053.356043956044	469
644	1055.035164835165	434
645	1056.7142857142858	423
646	1058.3934065934068	441
647	1060.0725274725276	455
648	1061.7516483516486	455
649	1063.4307692307693	400
650	1065.1098901098903	442
651	1066.789010989011	421
652	1068.4681318681319	442
653	1070.1472527472529	446
654	1071.8263736263737	415
655	1073.5054945054947	478
656	1075.1846153846154	450
657	1076.8637362637364	431
658	1078.5428571428572	393
659	1080.2219780219782	455
660	1081.901098901099	432
661	1083.58021978022	415
662	1085.2593406593408	434
663	1086.9384615384618	454
664	1088.6175824175825	443
665	1090.2967032967033	427
666	1091.9758241758243	450
667	1093.654945054945	440
668	1095.334065934066	460
669	1097.0131868131868	445
670	1098.6923076923078	435
671	1100.3714285714286	445
672	1102.0505494505496	438
673	1103.7296703296704	459
674	1105.4087912087914	426
675	1107.0879120879122	411
676	1108.7670329670332	453
677	1110.446153846154	427
678	1112.125274725275	397
679	1113.8043956043957	452
680	1115.4835164835165	406
681	1117.1626373626375	423
682	1118.8417582417583	457
683	1120.5208791208793	459
684	1122.2	459
685	1123.879120879121	401
686	1125.5582417582418	420
687	1127.2373626373628	416
688	1128.9164835164836	384
689	1130.5956043956046	444
690	1132.2747252747254	415
691	1133.9538461538464	412
692	1135.6329670329671	415
693	1137.312087912088	396
694	1138.991208791209	394
695	1140.6703296703297	391
696	1142.3494505494507	419
697	1144.0285714285715	413
698	1145.7076923076925	411
699	1147.3868131868132	404
700	1149.0659340659342	403
701	1150.745054945055	400
702	1152.424175824176	388
703	1154.1032967032968	451
704	1155.7824175824178	415
705	1157.4615384615386	394
706	1159.1406593406593	408
707	1160.8197802197803	439
708	1162.4989010989011	429
709	1164.1780219780221	395
710	1165.857142857143	389
711	1167.536263736264	447
712	1169.2153846153847	384
713	1170.8945054945057	391
714	1172.5736263736264	403
715	1174.2527472527474	432
716	1175.9318681318682	420
717	1177.6109890109892	386
718	1179.29010989011	398
719	1180.969230769231	441
720	1182.6483516483518	417
721	1184.3274725274725	368
722	1186.0065934065935	383
723	1187.6857142857143	406
724	1189.3648351648353	324
725	1191.043956043956	399
726	1192.723076923077	383
727	1194.4021978021979	400
728	1196.0813186813189	387
729	1197.7604395604396	413
730	1199.4395604395606	410
731	1201.1186813186814	395
732	1202.7978021978024	416
733	1204.4769230769232	407
734	1206.156043956044	352
735	1207.835164835165	378
736	1209.5142857142857	428
737	1211.1934065934067	398
738	1212.8725274725275	402
739	1214.5516483516485	429
740	1216.2307692307693	412
741	1217.9098901098903	354
742	1219.589010989011	416
743	1221.268131868132	402
744	1222.9472527472528	369
745	1224.6263736263738	388
746	1226.3054945054946	401
747	1227.9846153846156	324
748	1229.6637362637364	392
749	1231.3428571428572	373
750	1233.0219780219782	358
751	1234.701098901099	356
752	1236.38021978022	386
753	1238.0593406593407	386
754	1239.7384615384617	390
755	1241.4175824175825	403
756	1243.0967032967035	389
757	1244.7758241758243	354
