Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	334.6
Elapsed Live Time:	278.13
Start Time:	February 16, 2016, 03:25:45
End Time:	February 16, 2016, 03:31:19
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	71322	4485	20	490

Channel Data:
Channel	Energy	Counts
925	1526.868131868132	159
926	1528.547252747253	149
927	1530.2263736263737	158
928	1531.9054945054945	131
929	1533.5846153846155	117
930	1535.2637362637363	144
931	1536.9428571428573	129
932	1538.621978021978	150
933	1540.301098901099	119
934	1541.9802197802198	138
935	1543.6593406593408	122
936	1545.3384615384616	118
937	1547.0175824175826	124
938	1548.6967032967034	151
939	1550.3758241758244	139
940	1552.0549450549452	131
941	1553.734065934066	139
942	1555.413186813187	116
943	1557.0923076923077	133
944	1558.7714285714287	123
945	1560.4505494505495	132
946	1562.1296703296705	132
947	1563.8087912087913	140
948	1565.4879120879123	118
949	1567.167032967033	112
950	1568.846153846154	135
951	1570.5252747252748	142
952	1572.2043956043958	129
953	1573.8835164835166	131
954	1575.5626373626376	133
955	1577.2417582417584	119
956	1578.9208791208791	123
957	1580.6000000000001	131
958	1582.279120879121	118
959	1583.958241758242	141
960	1585.6373626373627	120
961	1587.3164835164837	130
962	1588.9956043956045	116
963	1590.6747252747255	117
964	1592.3538461538462	125
965	1594.0329670329672	133
966	1595.712087912088	133
967	1597.391208791209	117
968	1599.0703296703298	105
969	1600.7494505494506	132
970	1602.4285714285716	113
971	1604.1076923076923	105
972	1605.7868131868133	120
973	1607.465934065934	139
974	1609.145054945055	105
975	1610.8241758241759	117
976	1612.5032967032969	119
977	1614.1824175824177	134
978	1615.8615384615387	138
979	1617.5406593406594	130
980	1619.2197802197804	131
981	1620.8989010989012	117
982	1622.5780219780222	126
983	1624.257142857143	112
984	1625.9362637362638	111
985	1627.6153846153848	114
