Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	546.44
Elapsed Live Time:	447.12
Start Time:	February 16, 2016, 02:29:19
End Time:	February 16, 2016, 02:38:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

3	1	3	5012	1123	0	-22

Channel Data:
Channel	Energy	Counts
864	1424.4417582417584	229
865	1426.1208791208792	240
866	1427.8000000000002	255
867	1429.479120879121	208
868	1431.158241758242	231
869	1432.8373626373627	216
870	1434.5164835164837	244
871	1436.1956043956045	238
872	1437.8747252747253	244
873	1439.5538461538463	238
874	1441.232967032967	212
875	1442.912087912088	232
876	1444.5912087912088	242
877	1446.2703296703298	219
878	1447.9494505494506	235
879	1449.6285714285716	235
880	1451.3076923076924	236
881	1452.9868131868134	237
882	1454.6659340659342	216
883	1456.3450549450552	238
884	1458.024175824176	230
885	1459.703296703297	229
886	1461.3824175824177	211
887	1463.0615384615385	173
888	1464.7406593406595	190
889	1466.4197802197803	228
890	1468.0989010989013	213
891	1469.778021978022	211
892	1471.457142857143	236
893	1473.1362637362638	226
894	1474.8153846153848	214
895	1476.4945054945056	213
896	1478.1736263736266	209
897	1479.8527472527473	225
898	1481.5318681318684	189
899	1483.2109890109891	219
900	1484.89010989011	195
901	1486.569230769231	196
902	1488.2483516483517	196
903	1489.9274725274727	186
904	1491.6065934065934	182
905	1493.2857142857144	198
906	1494.9648351648352	217
907	1496.6439560439562	220
908	1498.323076923077	211
909	1500.002197802198	197
910	1501.6813186813188	198
911	1503.3604395604398	215
912	1505.0395604395605	188
913	1506.7186813186815	207
914	1508.3978021978023	223
915	1510.076923076923	184
916	1511.756043956044	209
917	1513.4351648351649	185
918	1515.1142857142859	178
919	1516.7934065934066	195
920	1518.4725274725276	205
921	1520.1516483516484	195
922	1521.8307692307694	189
923	1523.5098901098902	187
924	1525.1890109890112	177
925	1526.868131868132	182
926	1528.547252747253	167
927	1530.2263736263737	195
928	1531.9054945054945	188
929	1533.5846153846155	190
930	1535.2637362637363	187
931	1536.9428571428573	191
932	1538.621978021978	187
933	1540.301098901099	175
934	1541.9802197802198	185
935	1543.6593406593408	179
936	1545.3384615384616	175
937	1547.0175824175826	185
938	1548.6967032967034	183
939	1550.3758241758244	182
940	1552.0549450549452	161
941	1553.734065934066	180
942	1555.413186813187	195
943	1557.0923076923077	184
944	1558.7714285714287	177
945	1560.4505494505495	187
946	1562.1296703296705	185
947	1563.8087912087913	174
